  0.10000E+01  0.22350E-08
  0.99901E+00 -0.18805E-03
  0.99606E+00 -0.74647E-03
  0.99114E+00 -0.16594E-02
  0.98429E+00 -0.29043E-02
  0.97553E+00 -0.44554E-02
  0.96489E+00 -0.62857E-02
  0.95241E+00 -0.83756E-02
  0.93815E+00 -0.10705E-01
  0.92216E+00 -0.13261E-01
  0.90451E+00 -0.16031E-01
  0.88526E+00 -0.19003E-01
  0.86448E+00 -0.22162E-01
  0.84227E+00 -0.25493E-01
  0.81871E+00 -0.28971E-01
  0.79389E+00 -0.32564E-01
  0.76791E+00 -0.36243E-01
  0.74088E+00 -0.39972E-01
  0.71289E+00 -0.43714E-01
  0.68406E+00 -0.47420E-01
  0.65451E+00 -0.51059E-01
  0.62435E+00 -0.54582E-01
  0.59369E+00 -0.57940E-01
  0.56267E+00 -0.61104E-01
  0.53140E+00 -0.64028E-01
  0.50000E+00 -0.66670E-01
  0.46861E+00 -0.69008E-01
  0.43733E+00 -0.70994E-01
  0.40631E+00 -0.72603E-01
  0.37565E+00 -0.73813E-01
  0.34549E+00 -0.74604E-01
  0.31594E+00 -0.74958E-01
  0.28711E+00 -0.74852E-01
  0.25912E+00 -0.74282E-01
  0.23209E+00 -0.73240E-01
  0.20611E+00 -0.71726E-01
  0.18129E+00 -0.69745E-01
  0.15773E+00 -0.67299E-01
  0.13552E+00 -0.64397E-01
  0.11474E+00 -0.61053E-01
  0.95491E-01 -0.57287E-01
  0.77836E-01 -0.53106E-01
  0.61847E-01 -0.48547E-01
  0.47586E-01 -0.43609E-01
  0.35112E-01 -0.38329E-01
  0.24472E-01 -0.32710E-01
  0.15708E-01 -0.26764E-01
  0.88560E-02 -0.20515E-01
  0.39430E-02 -0.13939E-01
  0.98700E-03 -0.69964E-02
  0.00000E+00  0.00000E+00
  0.98700E-03  0.70451E-02
  0.39430E-02  0.14007E-01
  0.88560E-02  0.20598E-01
  0.15708E-01  0.26859E-01
  0.24472E-01  0.32815E-01
  0.35112E-01  0.38443E-01
  0.47586E-01  0.43731E-01
  0.61847E-01  0.48676E-01
  0.77836E-01  0.53240E-01
  0.95492E-01  0.57427E-01
  0.11474E+00  0.61198E-01
  0.13552E+00  0.64545E-01
  0.15773E+00  0.67452E-01
  0.18129E+00  0.69901E-01
  0.20611E+00  0.71887E-01
  0.23209E+00  0.73404E-01
  0.25912E+00  0.74450E-01
  0.28711E+00  0.75023E-01
  0.31594E+00  0.75134E-01
  0.34549E+00  0.74785E-01
  0.37565E+00  0.74000E-01
  0.40631E+00  0.72797E-01
  0.43733E+00  0.71196E-01
  0.46861E+00  0.69218E-01
  0.50000E+00  0.66891E-01
  0.53140E+00  0.64260E-01
  0.56267E+00  0.61349E-01
  0.59369E+00  0.58199E-01
  0.62435E+00  0.54857E-01
  0.65451E+00  0.51350E-01
  0.68406E+00  0.47727E-01
  0.71289E+00  0.44038E-01
  0.74088E+00  0.40312E-01
  0.76791E+00  0.36596E-01
  0.79389E+00  0.32928E-01
  0.81871E+00  0.29341E-01
  0.84227E+00  0.25864E-01
  0.86448E+00  0.22528E-01
  0.88526E+00  0.19355E-01
  0.90451E+00  0.16363E-01
  0.92216E+00  0.13565E-01
  0.93815E+00  0.10974E-01
  0.95241E+00  0.86041E-02
  0.96489E+00  0.64696E-02
  0.97553E+00  0.45937E-02
  0.98429E+00  0.29988E-02
  0.99114E+00  0.17154E-02
  0.99606E+00  0.77231E-03
  0.99901E+00  0.19466E-03
  0.10000E+01  0.22350E-08
