  0.10000E+01  0.29791E-08
  0.99901E+00 -0.54637E-04
  0.99605E+00 -0.22765E-03
  0.99112E+00 -0.54368E-03
  0.98425E+00 -0.10360E-02
  0.97547E+00 -0.17372E-02
  0.96480E+00 -0.26707E-02
  0.95229E+00 -0.38445E-02
  0.93800E+00 -0.52494E-02
  0.92197E+00 -0.68607E-02
  0.90428E+00 -0.86425E-02
  0.88498E+00 -0.10553E-01
  0.86416E+00 -0.12550E-01
  0.84190E+00 -0.14593E-01
  0.81829E+00 -0.16648E-01
  0.79342E+00 -0.18685E-01
  0.76739E+00 -0.20678E-01
  0.74030E+00 -0.22607E-01
  0.71226E+00 -0.24453E-01
  0.68339E+00 -0.26200E-01
  0.65378E+00 -0.27834E-01
  0.62357E+00 -0.29338E-01
  0.59287E+00 -0.30698E-01
  0.56180E+00 -0.31900E-01
  0.53049E+00 -0.32928E-01
  0.49905E+00 -0.33768E-01
  0.46762E+00 -0.34405E-01
  0.43632E+00 -0.34823E-01
  0.40527E+00 -0.35008E-01
  0.37460E+00 -0.34947E-01
  0.34442E+00 -0.34626E-01
  0.31486E+00 -0.34035E-01
  0.28603E+00 -0.33164E-01
  0.25818E+00 -0.32042E-01
  0.23146E+00 -0.30785E-01
  0.20597E+00 -0.29494E-01
  0.18175E+00 -0.28239E-01
  0.15885E+00 -0.27062E-01
  0.13732E+00 -0.25977E-01
  0.11719E+00 -0.24974E-01
  0.98505E-01 -0.24019E-01
  0.81290E-01 -0.23063E-01
  0.65586E-01 -0.22040E-01
  0.51434E-01 -0.20872E-01
  0.38880E-01 -0.19476E-01
  0.27974E-01 -0.17762E-01
  0.18767E-01 -0.15642E-01
  0.11314E-01 -0.13027E-01
  0.56679E-02 -0.98268E-02
  0.18808E-02 -0.59227E-02
  0.00000E+00  0.00000E+00
  0.92517E-04  0.55084E-02
  0.22174E-02  0.12012E-01
  0.63989E-02  0.17964E-01
  0.12650E-01  0.23969E-01
  0.20970E-01  0.30036E-01
  0.31343E-01  0.36092E-01
  0.43739E-01  0.42036E-01
  0.58107E-01  0.47746E-01
  0.74382E-01  0.53097E-01
  0.92478E-01  0.57969E-01
  0.11229E+00  0.62254E-01
  0.13371E+00  0.65866E-01
  0.15660E+00  0.68746E-01
  0.18083E+00  0.70868E-01
  0.20625E+00  0.72244E-01
  0.23271E+00  0.72921E-01
  0.26007E+00  0.72986E-01
  0.28819E+00  0.72558E-01
  0.31701E+00  0.71767E-01
  0.34656E+00  0.70657E-01
  0.37671E+00  0.69245E-01
  0.40735E+00  0.67548E-01
  0.43834E+00  0.65587E-01
  0.46959E+00  0.63384E-01
  0.50095E+00  0.60960E-01
  0.53230E+00  0.58338E-01
  0.56353E+00  0.55542E-01
  0.59451E+00  0.52593E-01
  0.62512E+00  0.49516E-01
  0.65524E+00  0.46334E-01
  0.68474E+00  0.43068E-01
  0.71351E+00  0.39743E-01
  0.74145E+00  0.36382E-01
  0.76843E+00  0.33008E-01
  0.79436E+00  0.29648E-01
  0.81913E+00  0.26327E-01
  0.84264E+00  0.23075E-01
  0.86481E+00  0.19923E-01
  0.88553E+00  0.16902E-01
  0.90474E+00  0.14049E-01
  0.92235E+00  0.11398E-01
  0.93831E+00  0.89826E-02
  0.95253E+00  0.68327E-02
  0.96498E+00  0.49706E-02
  0.97559E+00  0.34095E-02
  0.98433E+00  0.21529E-02
  0.99117E+00  0.11953E-02
  0.99607E+00  0.52552E-03
  0.99902E+00  0.13043E-03
  0.10000E+01  0.29791E-08
