 0.10000000E+01   0.11175870E-08
 0.99901336E+00  -0.35207740E-04
 0.99605733E+00  -0.14044011E-03
 0.99114364E+00  -0.31451942E-03
 0.98429155E+00  -0.55552949E-03
 0.97552824E+00  -0.86084777E-03
 0.96488822E+00  -0.12272290E-02
 0.95241350E+00  -0.16508718E-02
 0.93815333E+00  -0.21275084E-02
 0.92216396E+00  -0.26524896E-02
 0.90450847E+00  -0.32208676E-02
 0.88525659E+00  -0.38274666E-02
 0.86448431E+00  -0.44669495E-02
 0.84227353E+00  -0.51338654E-02
 0.81871200E+00  -0.58226716E-02
 0.79389262E+00  -0.65277573E-02
 0.76791340E+00  -0.72434302E-02
 0.74087679E+00  -0.79639107E-02
 0.71288967E+00  -0.86832941E-02
 0.68406224E+00  -0.93955379E-02
 0.65450847E+00  -0.10094412E-01
 0.62434489E+00  -0.10773494E-01
 0.59369063E+00  -0.11426146E-01
 0.56266659E+00  -0.12045532E-01
 0.53139526E+00  -0.12624634E-01
 0.49999997E+00  -0.13156313E-01
 0.46860471E+00  -0.13633376E-01
 0.43733335E+00  -0.14048683E-01
 0.40630934E+00  -0.14395263E-01
 0.37565506E+00  -0.14666460E-01
 0.34549147E+00  -0.14856080E-01
 0.31593770E+00  -0.14958542E-01
 0.28711030E+00  -0.14969043E-01
 0.25912312E+00  -0.14883693E-01
 0.23208654E+00  -0.14699636E-01
 0.20610739E+00  -0.14415151E-01
 0.18128802E+00  -0.14029705E-01
 0.15772645E+00  -0.13543979E-01
 0.13551567E+00  -0.12959846E-01
 0.11474337E+00  -0.12280304E-01
 0.95491484E-01  -0.11509360E-01
 0.77836014E-01  -0.10651886E-01
 0.61846633E-01  -0.97134300E-02
 0.47586441E-01  -0.86999983E-02
 0.35111725E-01  -0.76178261E-02
 0.24471711E-01  -0.64731361E-02
 0.15708420E-01  -0.52718995E-02
 0.88563738E-02  -0.40195961E-02
 0.39426470E-02  -0.27210368E-02
 0.98663382E-03  -0.13801778E-02
 0.00000000E+00   0.00000000E+00
 0.98663592E-03   0.13801792E-02
 0.39426498E-02   0.27210377E-02
 0.88563748E-02   0.40195966E-02
 0.15708420E-01   0.52718995E-02
 0.24471743E-01   0.64731399E-02
 0.35111759E-01   0.76178294E-02
 0.47586475E-01   0.87000001E-02
 0.61846666E-01   0.97134318E-02
 0.77836037E-01   0.10651887E-01
 0.95491506E-01   0.11509361E-01
 0.11474339E+00   0.12280305E-01
 0.13551569E+00   0.12959847E-01
 0.15772647E+00   0.13543979E-01
 0.18128800E+00   0.14029704E-01
 0.20610738E+00   0.14415151E-01
 0.23208663E+00   0.14699637E-01
 0.25912321E+00   0.14883693E-01
 0.28711036E+00   0.14969043E-01
 0.31593773E+00   0.14958542E-01
 0.34549153E+00   0.14856079E-01
 0.37565508E+00   0.14666460E-01
 0.40630940E+00   0.14395262E-01
 0.43733338E+00   0.14048683E-01
 0.46860474E+00   0.13633375E-01
 0.50000000E+00   0.13156313E-01
 0.53139532E+00   0.12624633E-01
 0.56266665E+00   0.12045531E-01
 0.59369063E+00   0.11426146E-01
 0.62434494E+00   0.10773492E-01
 0.65450853E+00   0.10094410E-01
 0.68406230E+00   0.93955360E-02
 0.71288967E+00   0.86832941E-02
 0.74087691E+00   0.79639079E-02
 0.76791346E+00   0.72434284E-02
 0.79389262E+00   0.65277573E-02
 0.81871200E+00   0.58226716E-02
 0.84227353E+00   0.51338654E-02
 0.86448431E+00   0.44669495E-02
 0.88525665E+00   0.38274648E-02
 0.90450853E+00   0.32208655E-02
 0.92216396E+00   0.26524896E-02
 0.93815339E+00   0.21275065E-02
 0.95241356E+00   0.16508698E-02
 0.96488827E+00   0.12272269E-02
 0.97552830E+00   0.86084573E-03
 0.98429155E+00   0.55552949E-03
 0.99114364E+00   0.31451942E-03
 0.99605733E+00   0.14044011E-03
 0.99901336E+00   0.35207740E-04
 0.10000000E+01   0.11175870E-08
