  0.99951E+00  0.17895E+00
  0.99753E+00  0.10778E+00
  0.99360E+00  0.53996E-01
  0.98772E+00  0.23958E-01
  0.97991E+00  0.26363E-01
  0.97021E+00  0.39303E-01
  0.95865E+00  0.38415E-01
  0.94528E+00  0.25227E-01
  0.93016E+00  0.13405E-01
  0.91334E+00  0.86890E-02
  0.89488E+00  0.73739E-02
  0.87487E+00  0.42294E-02
  0.85338E+00 -0.16062E-02
  0.83049E+00 -0.79723E-02
  0.80630E+00 -0.13138E-01
  0.78090E+00 -0.17134E-01
  0.75440E+00 -0.20752E-01
  0.72688E+00 -0.24624E-01
  0.69848E+00 -0.28484E-01
  0.66928E+00 -0.32491E-01
  0.63943E+00 -0.36883E-01
  0.60902E+00 -0.40846E-01
  0.57818E+00 -0.44718E-01
  0.54703E+00 -0.48864E-01
  0.51570E+00 -0.52650E-01
  0.48430E+00 -0.56582E-01
  0.45297E+00 -0.60671E-01
  0.42182E+00 -0.64366E-01
  0.39098E+00 -0.68026E-01
  0.36057E+00 -0.71790E-01
  0.33071E+00 -0.75833E-01
  0.30152E+00 -0.79727E-01
  0.27312E+00 -0.83367E-01
  0.24560E+00 -0.86901E-01
  0.21910E+00 -0.90163E-01
  0.19370E+00 -0.93324E-01
  0.16951E+00 -0.96346E-01
  0.14662E+00 -0.98896E-01
  0.12513E+00 -0.10095E+00
  0.10512E+00 -0.10297E+00
  0.86663E-01 -0.10419E+00
  0.69842E-01 -0.10554E+00
  0.54717E-01 -0.10661E+00
  0.41349E-01 -0.10712E+00
  0.29792E-01 -0.10729E+00
  0.20090E-01 -0.10344E+00
  0.12282E-01 -0.93413E-01
  0.63995E-02 -0.60841E-01
  0.24650E-02  0.66385E-01
  0.49350E-03  0.68319E+00
  0.49350E-03  0.60122E+00
  0.24650E-02  0.49400E-01
  0.63995E-02 -0.59664E-01
  0.12282E-01 -0.90848E-01
  0.20090E-01 -0.10160E+00
  0.29792E-01 -0.10610E+00
  0.41349E-01 -0.10629E+00
  0.54717E-01 -0.10593E+00
  0.69842E-01 -0.10488E+00
  0.86664E-01 -0.10351E+00
  0.10512E+00 -0.10225E+00
  0.12513E+00 -0.10023E+00
  0.14662E+00 -0.98186E-01
  0.16951E+00 -0.95673E-01
  0.19370E+00 -0.92707E-01
  0.21910E+00 -0.89606E-01
  0.24560E+00 -0.86400E-01
  0.27312E+00 -0.82907E-01
  0.30152E+00 -0.79287E-01
  0.33072E+00 -0.75391E-01
  0.36057E+00 -0.71322E-01
  0.39098E+00 -0.67518E-01
  0.42182E+00 -0.63820E-01
  0.45297E+00 -0.60090E-01
  0.48430E+00 -0.55992E-01
  0.51570E+00 -0.52070E-01
  0.54703E+00 -0.48321E-01
  0.57818E+00 -0.44230E-01
  0.60902E+00 -0.40411E-01
  0.63943E+00 -0.36490E-01
  0.66929E+00 -0.32120E-01
  0.69848E+00 -0.28115E-01
  0.72688E+00 -0.24287E-01
  0.75440E+00 -0.20504E-01
  0.78090E+00 -0.17092E-01
  0.80630E+00 -0.13445E-01
  0.83049E+00 -0.87571E-02
  0.85338E+00 -0.28991E-02
  0.87487E+00  0.25558E-02
  0.89488E+00  0.55137E-02
  0.91334E+00  0.66939E-02
  0.93016E+00  0.10862E-01
  0.94528E+00  0.21176E-01
  0.95865E+00  0.32825E-01
  0.97021E+00  0.34534E-01
  0.97991E+00  0.24410E-01
  0.98772E+00  0.25815E-01
  0.99360E+00  0.56637E-01
  0.99753E+00  0.10892E+00
  0.99951E+00  0.17895E+00
