1.000000    0.5588E-08
0.999013   -0.1760E-03
0.996057   -0.7022E-03
0.991144   -0.1573E-02
0.984292   -0.2778E-02
0.975528   -0.4304E-02
0.964888   -0.6136E-02
0.952413   -0.8254E-02
0.938153   -0.1064E-01
0.922164   -0.1326E-01
0.904508   -0.1610E-01
0.885257   -0.1914E-01
0.864484   -0.2233E-01
0.842274   -0.2567E-01
0.818712   -0.2911E-01
0.793893   -0.3264E-01
0.767913   -0.3622E-01
0.740877   -0.3982E-01
0.712890   -0.4342E-01
0.684062   -0.4698E-01
0.654508   -0.5047E-01
0.624345   -0.5387E-01
0.593691   -0.5713E-01
0.562667   -0.6023E-01
0.531395   -0.6312E-01
0.500000   -0.6578E-01
0.468605   -0.6817E-01
0.437333   -0.7024E-01
0.406309   -0.7198E-01
0.375655   -0.7333E-01
0.345491   -0.7428E-01
0.315938   -0.7479E-01
0.287110   -0.7485E-01
0.259123   -0.7442E-01
0.232087   -0.7350E-01
0.206107   -0.7208E-01
0.181288   -0.7015E-01
0.157726   -0.6772E-01
0.135516   -0.6480E-01
0.114743   -0.6140E-01
0.095491   -0.5755E-01
0.077836   -0.5326E-01
0.061847   -0.4857E-01
0.047586   -0.4350E-01
0.035112   -0.3809E-01
0.024472   -0.3237E-01
0.015708   -0.2636E-01
0.008856   -0.2010E-01
0.003943   -0.1361E-01
0.000987   -0.6901E-02
0.000000    0.0000E+00
0.000987    0.6901E-02
0.003943    0.1361E-01
0.008856    0.2010E-01
0.015708    0.2636E-01
0.024472    0.3237E-01
0.035112    0.3809E-01
0.047586    0.4350E-01
0.061847    0.4857E-01
0.077836    0.5326E-01
0.095492    0.5755E-01
0.114743    0.6140E-01
0.135516    0.6480E-01
0.157726    0.6772E-01
0.181288    0.7015E-01
0.206107    0.7208E-01
0.232087    0.7350E-01
0.259123    0.7442E-01
0.287110    0.7485E-01
0.315938    0.7479E-01
0.345492    0.7428E-01
0.375655    0.7333E-01
0.406309    0.7198E-01
0.437333    0.7024E-01
0.468605    0.6817E-01
0.500000    0.6578E-01
0.531395    0.6312E-01
0.562667    0.6023E-01
0.593691    0.5713E-01
0.624345    0.5387E-01
0.654509    0.5047E-01
0.684062    0.4698E-01
0.712890    0.4342E-01
0.740877    0.3982E-01
0.767913    0.3622E-01
0.793893    0.3264E-01
0.818712    0.2911E-01
0.842274    0.2567E-01
0.864484    0.2233E-01
0.885257    0.1914E-01
0.904509    0.1610E-01
0.922164    0.1326E-01
0.938153    0.1064E-01
0.952414    0.8254E-02
0.964888    0.6136E-02
0.975528    0.4304E-02
0.984292    0.2778E-02
0.991144    0.1573E-02
0.996057    0.7022E-03
0.999013    0.1760E-03
1.000000    0.5588E-08
