  0.99951E+00  0.15030E+00
  0.99753E+00  0.10910E+00
  0.99360E+00  0.83436E-01
  0.98772E+00  0.65342E-01
  0.97991E+00  0.51457E-01
  0.97021E+00  0.40542E-01
  0.95865E+00  0.31657E-01
  0.94528E+00  0.24318E-01
  0.93016E+00  0.18309E-01
  0.91334E+00  0.13209E-01
  0.89488E+00  0.88646E-02
  0.87487E+00  0.51014E-02
  0.85338E+00  0.15825E-02
  0.83049E+00 -0.18727E-02
  0.80630E+00 -0.51462E-02
  0.78090E+00 -0.83065E-02
  0.75440E+00 -0.11576E-01
  0.72688E+00 -0.15208E-01
  0.69848E+00 -0.18876E-01
  0.66928E+00 -0.22805E-01
  0.63943E+00 -0.27362E-01
  0.60902E+00 -0.31807E-01
  0.57818E+00 -0.36477E-01
  0.54703E+00 -0.41736E-01
  0.51570E+00 -0.46900E-01
  0.48430E+00 -0.52402E-01
  0.45297E+00 -0.58191E-01
  0.42182E+00 -0.63640E-01
  0.39098E+00 -0.69028E-01
  0.36057E+00 -0.74427E-01
  0.33071E+00 -0.79940E-01
  0.30152E+00 -0.85070E-01
  0.27312E+00 -0.89660E-01
  0.24560E+00 -0.93796E-01
  0.21910E+00 -0.97249E-01
  0.19370E+00 -0.10013E+00
  0.16951E+00 -0.10233E+00
  0.14662E+00 -0.10340E+00
  0.12513E+00 -0.10316E+00
  0.10512E+00 -0.10186E+00
  0.86663E-01 -0.98370E-01
  0.69842E-01 -0.93141E-01
  0.54717E-01 -0.84883E-01
  0.41349E-01 -0.72110E-01
  0.29792E-01 -0.52848E-01
  0.20090E-01 -0.19866E-01
  0.12282E-01  0.35679E-01
  0.63995E-02  0.14295E+00
  0.24650E-02  0.38866E+00
  0.49350E-03  0.67526E+00
  0.49350E-03  0.59994E+00
  0.24650E-02  0.33908E+00
  0.63995E-02  0.11124E+00
  0.12282E-01  0.11375E-01
  0.20090E-01 -0.39844E-01
  0.29792E-01 -0.69849E-01
  0.41349E-01 -0.86963E-01
  0.54717E-01 -0.98154E-01
  0.69842E-01 -0.10513E+00
  0.86664E-01 -0.10937E+00
  0.10512E+00 -0.11202E+00
  0.12513E+00 -0.11264E+00
  0.14662E+00 -0.11229E+00
  0.16951E+00 -0.11073E+00
  0.19370E+00 -0.10812E+00
  0.21910E+00 -0.10487E+00
  0.24560E+00 -0.10111E+00
  0.27312E+00 -0.96727E-01
  0.30152E+00 -0.91935E-01
  0.33072E+00 -0.86645E-01
  0.36057E+00 -0.81025E-01
  0.39098E+00 -0.75564E-01
  0.42182E+00 -0.70168E-01
  0.45297E+00 -0.64768E-01
  0.48430E+00 -0.59091E-01
  0.51570E+00 -0.53756E-01
  0.54703E+00 -0.48842E-01
  0.57818E+00 -0.43904E-01
  0.60902E+00 -0.39623E-01
  0.63943E+00 -0.35673E-01
  0.66929E+00 -0.31682E-01
  0.69848E+00 -0.28381E-01
  0.72688E+00 -0.25453E-01
  0.75440E+00 -0.22600E-01
  0.78090E+00 -0.20170E-01
  0.80630E+00 -0.17885E-01
  0.83049E+00 -0.15498E-01
  0.85338E+00 -0.12885E-01
  0.87487E+00 -0.10111E-01
  0.89488E+00 -0.69601E-02
  0.91334E+00 -0.30030E-02
  0.93016E+00  0.20283E-02
  0.94528E+00  0.83707E-02
  0.95865E+00  0.16525E-01
  0.97021E+00  0.26789E-01
  0.97991E+00  0.39625E-01
  0.98772E+00  0.55958E-01
  0.99360E+00  0.76925E-01
  0.99753E+00  0.10578E+00
  0.99951E+00  0.15030E+00
