  0.10000E+01  0.22350E-08
  0.99901E+00 -0.33945E-04
  0.99606E+00 -0.13586E-03
  0.99114E+00 -0.30561E-03
  0.98429E+00 -0.54283E-03
  0.97553E+00 -0.84656E-03
  0.96489E+00 -0.12129E-02
  0.95241E+00 -0.16405E-02
  0.93815E+00 -0.21217E-02
  0.92216E+00 -0.26514E-02
  0.90451E+00 -0.32226E-02
  0.88526E+00 -0.38275E-02
  0.86448E+00 -0.44597E-02
  0.84227E+00 -0.51149E-02
  0.81871E+00 -0.57853E-02
  0.79389E+00 -0.64636E-02
  0.76791E+00 -0.71469E-02
  0.74088E+00 -0.78333E-02
  0.71289E+00 -0.85212E-02
  0.68406E+00 -0.91997E-02
  0.65451E+00 -0.98775E-02
  0.62435E+00 -0.10544E-01
  0.59369E+00 -0.11187E-01
  0.56267E+00 -0.11815E-01
  0.53140E+00 -0.12415E-01
  0.50000E+00 -0.12975E-01
  0.46861E+00 -0.13501E-01
  0.43733E+00 -0.13967E-01
  0.40631E+00 -0.14369E-01
  0.37565E+00 -0.14699E-01
  0.34549E+00 -0.14953E-01
  0.31594E+00 -0.15120E-01
  0.28711E+00 -0.15184E-01
  0.25912E+00 -0.15145E-01
  0.23209E+00 -0.14993E-01
  0.20611E+00 -0.14729E-01
  0.18129E+00 -0.14352E-01
  0.15773E+00 -0.13861E-01
  0.13552E+00 -0.13254E-01
  0.11474E+00 -0.12540E-01
  0.95491E-01 -0.11727E-01
  0.77836E-01 -0.10813E-01
  0.61847E-01 -0.98271E-02
  0.47586E-01 -0.87562E-02
  0.35112E-01 -0.76291E-02
  0.24472E-01 -0.64452E-02
  0.15708E-01 -0.52146E-02
  0.88560E-02 -0.39683E-02
  0.39430E-02 -0.27069E-02
  0.98700E-03 -0.14550E-02
  0.00000E+00  0.00000E+00
  0.98700E-03  0.14143E-02
  0.39430E-02  0.26661E-02
  0.88560E-02  0.39293E-02
  0.15708E-01  0.51779E-02
  0.24472E-01  0.64106E-02
  0.35112E-01  0.75964E-02
  0.47586E-01  0.87249E-02
  0.61847E-01  0.97970E-02
  0.77836E-01  0.10784E-01
  0.95492E-01  0.11698E-01
  0.11474E+00  0.12512E-01
  0.13552E+00  0.13226E-01
  0.15773E+00  0.13833E-01
  0.18129E+00  0.14325E-01
  0.20611E+00  0.14703E-01
  0.23209E+00  0.14968E-01
  0.25912E+00  0.15121E-01
  0.28711E+00  0.15162E-01
  0.31594E+00  0.15101E-01
  0.34549E+00  0.14936E-01
  0.37565E+00  0.14687E-01
  0.40631E+00  0.14361E-01
  0.43733E+00  0.13965E-01
  0.46861E+00  0.13506E-01
  0.50000E+00  0.12989E-01
  0.53140E+00  0.12439E-01
  0.56267E+00  0.11849E-01
  0.59369E+00  0.11232E-01
  0.62435E+00  0.10602E-01
  0.65451E+00  0.99487E-02
  0.68406E+00  0.92833E-02
  0.71289E+00  0.86163E-02
  0.74088E+00  0.79377E-02
  0.76791E+00  0.72574E-02
  0.79389E+00  0.65758E-02
  0.81871E+00  0.58938E-02
  0.84227E+00  0.52136E-02
  0.86448E+00  0.45427E-02
  0.88526E+00  0.38895E-02
  0.90451E+00  0.32602E-02
  0.92216E+00  0.26637E-02
  0.93815E+00  0.21109E-02
  0.95241E+00  0.16121E-02
  0.96489E+00  0.11744E-02
  0.97553E+00  0.80637E-03
  0.98429E+00  0.50839E-03
  0.99114E+00  0.28173E-03
  0.99606E+00  0.12362E-03
  0.99901E+00  0.30621E-04
  0.10000E+01  0.22350E-08
